loan_id,payment_amount,payment_date,missed
11143,1921,2008-02-17,0
10665,2144,2005-02-10,0
10665,1652,2005-03-07,1
10665,1607,2005-03-21,0
10665,2085,2005-05-02,1
10665,1152,2005-06-11,0
10665,1619,2005-07-06,0
10665,1361,2005-08-14,1
10665,1632,2005-09-24,0
10665,1352,2005-10-30,1
10138,680,2007-01-23,0
10138,736,2007-03-03,1
10138,1025,2007-03-28,0
10138,618,2007-04-20,1
10138,1105,2007-05-07,0
10138,820,2007-06-16,0
10811,1021,2000-10-15,0
10811,716,2000-10-29,0
10811,1020,2000-12-01,0
10811,852,2000-12-11,1
10811,955,2001-01-06,0
10811,792,2001-01-23,0
11647,197,2010-07-25,1
11647,118,2010-08-28,1
11647,184,2010-10-02,1
11647,206,2010-11-20,1
11647,153,2010-12-29,1
11647,175,2011-01-19,1
11647,162,2011-01-29,1
11647,193,2011-03-17,1
11647,202,2011-04-03,1
10672,290,2012-02-07,1
10672,272,2012-02-23,1
10672,221,2012-03-25,0
10672,263,2012-05-10,0
10672,159,2012-05-27,1
10672,148,2012-07-03,1
10672,266,2012-08-02,0
10672,258,2012-08-23,1
10085,2050,2006-02-01,0
10085,1326,2006-02-28,1
10085,1469,2006-03-16,0
10085,2038,2006-04-14,0
10085,2169,2006-05-19,0
10085,2065,2006-06-23,0
10085,2063,2006-07-03,1
10085,2193,2006-07-22,0
10085,1498,2006-08-26,1
10280,1379,2003-07-21,1
10280,1660,2003-08-02,1
10280,1153,2003-08-15,1
10280,2079,2003-09-19,0
10280,1986,2003-10-04,1
10280,1847,2003-10-15,1
10280,1904,2003-11-16,0
11865,1726,2001-08-20,0
11865,1120,2001-09-08,0
11865,1136,2001-10-20,0
11865,2006,2001-12-03,1
11865,1204,2001-12-16,0
11865,1860,2002-01-03,1
11565,1148,2014-02-21,0
11565,889,2014-03-09,0
11565,1172,2014-04-02,1
11565,971,2014-05-08,1
11565,672,2014-05-24,1
11565,788,2014-07-12,1
11565,763,2014-08-07,1
10408,769,2007-04-24,0
10408,994,2007-05-22,0
10408,1085,2007-07-07,0
10408,1010,2007-08-19,0
10408,1244,2007-09-14,1
10408,1236,2007-10-24,1
10408,841,2007-11-14,1
10408,899,2007-12-04,0
10408,923,2008-01-11,1
11360,1395,2008-03-31,0
11360,1298,2008-04-13,0
11360,1469,2008-05-29,1
11360,1317,2008-07-17,0
11360,1165,2008-07-29,0
10270,1253,2002-06-11,1
10270,1053,2002-07-03,1
10270,1324,2002-08-12,0
10270,1305,2002-09-21,1
10270,1025,2002-10-22,0
10270,1150,2002-11-07,0
10270,1221,2002-11-23,1
10270,1276,2003-01-10,0
10270,1801,2003-02-09,1
10303,71,2007-11-24,0
10303,91,2007-12-31,1
10303,102,2008-01-13,1
10303,108,2008-02-14,1
10303,82,2008-04-03,1
10303,82,2008-05-07,0
10303,96,2008-05-17,0
10303,107,2008-07-03,0
10303,107,2008-08-20,1
10795,1857,2013-05-11,1
10795,2453,2013-06-09,0
10795,1711,2013-06-20,1
10795,1869,2013-07-27,1
10795,2440,2013-08-06,0
10795,2469,2013-08-20,1
11237,1654,2004-08-19,1
11237,1941,2004-09-02,0
11237,2229,2004-10-21,1
11237,1259,2004-11-26,1
11237,1736,2004-12-15,1
11237,2129,2004-12-26,0
11237,1497,2005-01-29,1
11237,2201,2005-02-14,1
10317,1701,2001-05-11,0
10317,1839,2001-06-03,0
10317,2154,2001-07-13,0
10317,2317,2001-08-15,0
10317,1759,2001-10-03,0
10317,1807,2001-10-19,0
11796,617,2015-01-06,0
11796,751,2015-02-07,1
11796,1035,2015-03-22,0
11796,738,2015-04-16,1
11796,769,2015-05-09,0
11796,791,2015-05-23,1
11796,546,2015-06-15,0
11796,695,2015-07-28,1
11796,1031,2015-08-25,0
11963,1133,2008-06-24,0
11963,835,2008-08-02,0
11963,1116,2008-08-15,0
11963,1232,2008-09-24,0
11963,1217,2008-10-13,1
11963,790,2008-11-19,1
11963,868,2008-12-03,0
11963,841,2008-12-17,0
11963,918,2009-02-04,0
11145,2025,2007-02-21,0
11145,1646,2007-04-07,0
11145,1601,2007-05-25,0
11145,2580,2007-06-14,1
11145,1814,2007-08-02,1
11145,1637,2007-08-21,0
11145,2185,2007-09-11,0
11145,2599,2007-09-26,0
11145,1970,2007-10-11,0
10337,824,2009-05-23,0
10337,1028,2009-06-18,1
10337,1164,2009-07-24,1
10337,779,2009-08-23,0
10337,1313,2009-09-17,1
10337,752,2009-09-28,1
11388,1554,2014-03-20,0
11388,1189,2014-05-02,1
11388,1268,2014-06-12,0
11388,1721,2014-07-24,1
11388,1909,2014-08-04,0
11388,1907,2014-08-25,0
11388,1054,2014-10-07,0
11279,760,2010-01-20,1
11279,1198,2010-03-09,0
11279,1133,2010-03-19,1
11279,701,2010-04-09,0
11279,1237,2010-05-10,0
10387,1729,2013-06-05,0
10387,2041,2013-07-11,0
10387,1443,2013-08-22,1
10387,2093,2013-10-01,1
10387,1598,2013-10-26,1
10387,2113,2013-11-20,1
10387,1912,2013-12-15,0
10387,2806,2014-01-09,1
10387,1596,2014-02-23,0
11146,859,2006-09-22,1
11146,793,2006-10-26,1
11146,667,2006-11-23,0
11146,833,2006-12-24,0
11146,709,2007-01-17,1
11146,731,2007-02-09,1
11146,667,2007-03-03,1
11415,1494,2003-06-22,0
11415,1271,2003-07-18,0
11415,1144,2003-08-17,1
11415,1046,2003-08-31,1
11415,895,2003-10-12,0
11415,781,2003-11-24,0
11415,932,2003-12-24,0
11415,1544,2004-02-05,1
11415,975,2004-03-04,1
11261,2141,2006-04-11,0
11261,1578,2006-05-17,1
11261,1956,2006-06-24,1
11261,2526,2006-07-28,1
11261,1662,2006-08-30,1
11261,2461,2006-09-14,0
11261,1829,2006-10-15,0
11261,2305,2006-11-23,1
11261,2145,2007-01-06,1
10117,166,2000-06-15,1
10117,149,2000-06-30,1
10117,179,2000-08-14,0
10117,115,2000-09-19,0
10117,107,2000-10-28,0
10117,126,2000-12-05,0
10117,140,2001-01-17,1
10117,194,2001-02-12,0
10117,157,2001-02-26,0
10758,619,2000-10-16,1
10758,736,2000-11-04,1
10758,913,2000-12-07,0
10758,869,2001-01-19,1
10758,763,2001-01-30,1
10758,597,2001-03-08,0
11774,1144,2000-03-19,1
11774,1816,2000-04-30,0
11774,995,2000-05-27,1
11774,1860,2000-06-28,1
11774,1489,2000-07-08,0
11774,1819,2000-08-04,1
11774,1202,2000-09-16,1
11031,334,2002-01-01,0
11031,475,2002-02-03,0
11031,647,2002-03-19,0
11031,471,2002-04-22,1
11031,501,2002-05-31,1
11031,452,2002-06-28,0
11031,639,2002-08-14,0
11031,431,2002-09-23,0
11031,594,2002-10-21,1
10554,855,2011-08-27,1
10554,1201,2011-09-30,1
10554,1011,2011-10-30,0
10554,877,2011-12-10,0
10554,694,2012-01-10,1
10554,1204,2012-02-03,0
10554,1135,2012-02-17,1
10554,1035,2012-02-27,1
10958,1221,2012-11-08,0
10958,1512,2012-11-22,0
10958,1793,2012-12-10,1
10958,1700,2013-01-02,0
10958,1061,2013-01-14,1
10958,1165,2013-02-22,1
10958,1661,2013-03-06,0
10958,1936,2013-04-10,0
10668,579,2009-02-16,1
10668,608,2009-03-29,1
10668,622,2009-04-18,0
10668,451,2009-05-06,0
10668,471,2009-05-29,1
10668,684,2009-06-21,1
10668,491,2009-07-21,0
11722,167,2006-10-07,0
11722,208,2006-11-09,0
11722,130,2006-12-28,1
11722,151,2007-02-09,1
11722,206,2007-03-25,0
11722,200,2007-05-05,0
11722,232,2007-05-25,0
11722,205,2007-07-06,1
11722,223,2007-08-21,0
11349,925,2001-10-22,0
11349,1641,2001-11-05,0
11349,1473,2001-12-22,1
11349,1674,2002-02-01,1
11349,1586,2002-02-25,1
11349,1209,2002-03-09,1
11815,1780,2013-02-18,0
11815,2153,2013-03-24,0
11815,1156,2013-05-10,0
11815,1280,2013-06-20,1
11815,2034,2013-07-16,0
10236,1516,2008-05-17,0
10236,1555,2008-06-20,0
10236,1796,2008-07-01,1
10236,1859,2008-08-13,0
10236,1354,2008-08-26,1
10236,1646,2008-09-21,1
10236,1179,2008-10-17,0
10236,1255,2008-11-18,0
10342,1293,2008-12-22,1
10342,1082,2009-02-01,1
10342,1712,2009-03-01,1
10342,983,2009-04-03,0
10342,1562,2009-05-10,0
10342,1149,2009-05-29,0
10342,1572,2009-07-04,0
10342,1090,2009-08-09,1
10342,1617,2009-09-12,0
10104,1444,2000-07-27,0
10104,1395,2000-09-07,0
10104,1668,2000-09-19,1
10104,1100,2000-10-17,1
10104,1112,2000-11-03,1
10104,1191,2000-12-04,1
10104,1140,2001-01-05,0
10104,1225,2001-01-21,1
11311,1499,2002-01-20,1
11311,1797,2002-02-20,0
11311,1665,2002-03-19,0
11311,1473,2002-04-23,0
11311,1353,2002-05-23,1
10933,1302,2011-02-22,0
10933,1045,2011-04-07,1
10933,1063,2011-05-11,0
10933,1087,2011-05-22,0
10933,1195,2011-06-28,1
10933,1501,2011-07-28,0
10933,1251,2011-09-12,0
11406,500,2002-04-23,1
11406,422,2002-05-10,0
11406,750,2002-06-07,0
11406,744,2002-06-28,0
11406,616,2002-07-21,1
11406,607,2002-09-04,1
11406,597,2002-10-01,1
11406,661,2002-11-03,1
11845,2032,2000-11-04,1
11845,1304,2000-12-18,0
11845,1443,2001-01-31,1
11845,1995,2001-03-11,1
11845,2060,2001-04-20,1
11845,1688,2001-05-29,0
11845,1689,2001-07-15,0
11845,1295,2001-08-04,1
11845,1642,2001-09-05,1
11421,638,2000-11-01,1
11421,481,2000-12-09,1
11421,672,2001-01-19,1
11421,472,2001-02-20,1
11421,508,2001-03-30,1
11004,866,2008-03-10,0
11004,1134,2008-04-13,0
11004,577,2008-05-28,1
11004,807,2008-06-24,0
11004,916,2008-08-05,1
11004,681,2008-08-18,1
11004,835,2008-09-14,1
11004,771,2008-10-21,0
10804,1949,2014-08-19,0
10804,1450,2014-10-05,0
10804,1082,2014-10-17,1
10804,1613,2014-12-05,1
10804,1433,2015-01-18,0
10804,1925,2015-02-06,1
10804,1717,2015-02-17,0
11045,1737,2005-07-08,1
11045,1801,2005-08-16,0
11045,1578,2005-08-31,0
11045,1122,2005-09-29,0
11045,1393,2005-10-21,1
11045,1783,2005-11-07,0
11045,1398,2005-12-19,1
11871,1637,2003-07-13,1
11871,2289,2003-08-06,1
11871,1716,2003-09-05,0
11871,2721,2003-09-23,0
11871,2840,2003-10-18,0
11033,263,2002-08-06,1
11033,241,2002-09-03,1
11033,162,2002-09-15,1
11033,264,2002-10-20,0
11033,230,2002-11-21,1
11033,169,2003-01-05,1
11033,171,2003-02-17,0
11033,173,2003-03-16,0
11033,284,2003-04-13,1
10787,1063,2012-08-25,0
10787,1474,2012-09-21,0
10787,1717,2012-10-04,1
10787,1536,2012-11-05,0
10787,1481,2012-11-27,0
11229,628,2004-11-22,1
11229,1140,2004-12-13,1
11229,1121,2004-12-24,1
11229,1085,2005-01-10,1
11229,692,2005-02-14,1
11229,626,2005-03-19,0
11229,932,2005-04-23,0
11229,1147,2005-05-09,1
11229,671,2005-06-16,0
10802,257,2013-08-20,1
10802,260,2013-09-18,1
10802,206,2013-10-27,0
10802,384,2013-11-17,1
10802,277,2013-12-06,1
10210,2039,2011-09-06,0
10210,1386,2011-10-02,0
10210,1361,2011-11-03,0
10210,1815,2011-12-01,0
10210,1599,2011-12-19,0
10210,1453,2012-01-29,1
10210,1831,2012-03-01,1
10800,2437,2000-07-28,1
10800,2364,2000-08-22,0
10800,1580,2000-09-11,0
10800,2110,2000-09-23,1
10800,1595,2000-11-04,0
10800,2446,2000-11-21,1
11971,848,2008-02-01,1
11971,775,2008-03-11,1
11971,549,2008-03-27,1
11971,908,2008-04-27,1
11971,1020,2008-06-10,1
11971,891,2008-07-27,1
11971,725,2008-08-30,1
11860,323,2007-03-25,1
11860,269,2007-05-10,1
11860,357,2007-06-04,0
11860,364,2007-06-14,1
11860,232,2007-07-24,1
11860,341,2007-08-15,1
11860,259,2007-10-01,1
11860,234,2007-11-12,1
11860,234,2007-12-23,1
11565,1255,2007-06-21,0
11565,1692,2007-07-06,0
11565,1080,2007-08-21,1
11565,1627,2007-09-29,1
11565,1887,2007-11-02,0
11565,1693,2007-11-12,0
10673,210,2010-02-08,0
10673,255,2010-02-23,0
10673,296,2010-03-08,1
10673,328,2010-03-31,1
10673,251,2010-05-16,0
10673,271,2010-06-30,1
10673,315,2010-08-10,1
10105,988,2000-11-09,1
10105,708,2000-12-21,0
10105,651,2001-01-26,0
10105,623,2001-03-01,0
10105,792,2001-04-08,1
10490,1452,2001-11-09,1
10490,2018,2001-12-02,0
10490,1974,2001-12-26,0
10490,1742,2002-01-21,0
10490,1354,2002-02-12,0
10490,1425,2002-03-08,0
10023,1101,2001-12-21,1
10023,1259,2002-01-25,0
10023,754,2002-03-11,1
10023,1343,2002-04-10,0
10023,939,2002-05-07,0
10023,1137,2002-06-15,0
10023,1144,2002-07-07,0
10023,841,2002-08-06,1
10001,1833,2010-03-21,1
10001,1250,2010-04-15,0
10001,1544,2010-05-25,0
10001,1447,2010-07-09,1
10001,1764,2010-08-25,0
10001,1236,2010-10-02,1
10001,2112,2010-10-21,0
10001,1715,2010-12-09,0
10259,353,2001-11-24,1
10259,456,2002-01-04,0
10259,302,2002-02-17,0
10259,430,2002-03-09,0
10259,435,2002-04-22,0
10259,541,2002-05-27,1
10259,502,2002-07-15,0
10259,404,2002-08-15,1
10259,498,2002-09-27,1
11260,1753,2012-09-28,1
11260,1835,2012-10-11,1
11260,2735,2012-10-22,0
11260,1871,2012-11-29,1
11260,1938,2013-01-15,1
10230,1998,2006-01-03,1
10230,2319,2006-01-24,0
10230,2230,2006-03-05,1
10230,2596,2006-04-04,0
10230,2717,2006-04-24,0
10230,2843,2006-06-07,1
10966,2078,2005-11-08,1
10966,1664,2005-12-12,0
10966,2081,2005-12-26,0
10966,2446,2006-02-03,0
10966,1572,2006-02-22,0
10966,2229,2006-04-06,0
10966,1474,2006-05-09,1
11452,260,2009-08-07,1
11452,408,2009-09-06,1
11452,400,2009-10-18,1
11452,246,2009-11-03,0
11452,300,2009-11-19,0
10118,2397,2002-02-24,0
10118,1557,2002-04-09,1
10118,2249,2002-05-07,1
10118,1429,2002-06-20,0
10118,1646,2002-08-04,1
10118,2237,2002-09-21,0
10118,2422,2002-10-26,1
10118,1542,2002-12-03,0
10118,2288,2003-01-07,1
10975,804,2011-09-05,1
10975,778,2011-09-20,1
10975,612,2011-10-04,1
10975,570,2011-11-09,1
10975,760,2011-11-27,0
10813,1069,2014-09-11,1
10813,997,2014-10-04,0
10813,846,2014-10-15,1
10813,1084,2014-11-05,1
10813,1064,2014-11-29,1
10200,556,2007-10-19,1
10200,741,2007-12-02,0
10200,587,2008-01-16,1
10200,817,2008-01-29,0
10200,496,2008-02-16,0
10200,798,2008-03-13,1
10200,551,2008-03-28,1
10388,760,2004-11-28,1
10388,420,2004-12-26,1
10388,449,2005-02-05,1
10388,657,2005-02-17,1
10388,403,2005-04-04,0
11302,1539,2001-11-17,1
11302,2385,2001-12-27,1
11302,1245,2002-01-25,1
11302,1790,2002-03-05,0
11302,1772,2002-04-11,1
11229,560,2013-11-17,0
11229,547,2013-12-08,1
11229,468,2014-01-16,0
11229,501,2014-02-06,1
11229,842,2014-03-20,0
11229,621,2014-04-28,1
11229,589,2014-05-24,1
11229,770,2014-07-11,1
11229,810,2014-08-04,1
11338,1804,2007-01-24,0
11338,1761,2007-02-06,0
11338,1079,2007-02-17,0
11338,1509,2007-03-19,0
11338,1385,2007-04-17,0
11583,540,2001-05-27,1
11583,459,2001-07-09,0
11583,471,2001-07-28,0
11583,301,2001-08-29,0
11583,313,2001-09-19,0
11583,528,2001-10-07,1
10079,1350,2003-09-19,0
10079,2318,2003-10-17,1
10079,1664,2003-11-18,1
10079,2122,2003-12-26,1
10079,1254,2004-01-16,0
10079,1773,2004-02-22,0
10079,1500,2004-03-05,0
10079,1385,2004-03-27,1
11562,823,2013-01-27,1
11562,829,2013-03-14,1
11562,1080,2013-03-28,1
11562,1051,2013-05-12,1
11562,807,2013-05-25,0
11562,752,2013-06-09,0
11258,883,2002-05-18,1
11258,1720,2002-06-17,1
11258,1116,2002-08-02,1
11258,934,2002-09-09,1
11258,1420,2002-09-27,1
11258,1144,2002-11-08,0
11258,918,2002-12-19,0
11258,1472,2003-01-25,1
10979,1186,2002-10-17,0
10979,1466,2002-11-09,1
10979,1205,2002-12-14,1
10979,1298,2003-01-28,0
10979,1277,2003-02-15,1
10979,930,2003-03-15,1
11434,1315,2013-05-01,1
11434,2017,2013-05-23,0
11434,1263,2013-06-27,1
11434,1542,2013-07-13,0
11434,1638,2013-08-24,0
11434,2049,2013-09-08,1
10023,1622,2011-12-20,1
10023,892,2012-01-21,1
10023,1337,2012-02-16,0
10023,1513,2012-03-01,1
10023,1155,2012-03-19,1
10023,1124,2012-04-17,1
10023,1611,2012-05-01,1
11427,1170,2007-01-16,1
11427,1271,2007-02-25,0
11427,1450,2007-04-02,0
11427,1184,2007-05-10,0
11427,1364,2007-06-28,0
11427,1471,2007-07-29,1
11427,1002,2007-08-16,1
11427,1583,2007-09-14,0
10490,1517,2008-07-15,1
10490,1479,2008-08-24,1
10490,1888,2008-09-19,0
10490,1630,2008-09-29,1
10490,1674,2008-10-29,0
10490,1776,2008-11-21,0
10490,1482,2008-12-07,1
10327,1433,2008-07-09,0
10327,1710,2008-08-10,1
10327,1611,2008-09-07,1
10327,1013,2008-10-20,0
10327,1756,2008-11-14,0
10327,1479,2008-12-02,1
10327,1285,2009-01-18,0
10327,1554,2009-02-01,1
10327,1764,2009-03-12,1
11060,2101,2001-04-07,1
11060,2504,2001-05-08,0
11060,1585,2001-06-12,0
11060,1803,2001-07-13,0
11060,1981,2001-08-01,0
11060,2164,2001-09-10,1
11060,1982,2001-09-25,0
10210,1028,2002-07-25,0
10210,801,2002-08-25,1
10210,1419,2002-09-26,1
10210,745,2002-10-18,0
10210,1305,2002-11-11,1
10210,1299,2002-12-20,1
11526,157,2001-06-03,1
11526,167,2001-07-04,0
11526,160,2001-07-17,0
11526,131,2001-08-14,0
11526,111,2001-09-29,0
11526,171,2001-10-24,0
10933,254,2006-01-06,1
10933,198,2006-02-24,1
10933,206,2006-04-14,0
10933,256,2006-05-22,1
10933,230,2006-06-05,1
10933,225,2006-07-02,0
10933,251,2006-08-14,1
10933,261,2006-09-13,1
10865,1783,2006-06-28,0
10865,1987,2006-07-10,0
10865,1975,2006-07-28,0
10865,1465,2006-09-01,1
10865,2390,2006-09-24,0
10873,1853,2014-09-26,0
10873,2551,2014-10-11,0
10873,1640,2014-11-02,0
10873,2660,2014-11-28,0
10873,1792,2014-12-10,1
10859,196,2001-04-07,1
10859,342,2001-04-29,1
10859,352,2001-06-13,1
10859,269,2001-07-31,1
10859,305,2001-08-14,1
11413,1932,2003-07-25,1
11413,1950,2003-08-29,1
11413,1574,2003-10-09,1
11413,2114,2003-11-27,0
11413,1727,2004-01-03,0
11413,2464,2004-01-22,1
11413,2691,2004-03-09,0
11018,1897,2010-09-26,1
11018,1436,2010-11-09,0
11018,1389,2010-12-09,0
11018,2031,2011-01-03,0
11018,1174,2011-02-05,1
10518,443,2014-10-31,1
10518,526,2014-11-12,0
10518,409,2014-12-29,1
10518,401,2015-02-02,1
10518,333,2015-02-20,0
11661,1746,2007-09-03,0
11661,1753,2007-10-15,0
11661,1388,2007-12-01,0
11661,2196,2008-01-17,0
11661,2366,2008-01-27,1
11661,1898,2008-02-09,1
11661,1884,2008-03-10,1
11661,1941,2008-04-18,1
10534,1631,2005-07-10,0
10534,1554,2005-08-22,1
10534,1505,2005-09-01,0
10534,1152,2005-09-22,0
10534,1156,2005-10-29,1
10534,1710,2005-11-13,0
10534,1158,2005-12-03,1
10474,333,2002-05-19,0
10474,295,2002-05-29,1
10474,321,2002-06-23,1
10474,350,2002-07-15,1
10474,217,2002-08-24,0
10474,182,2002-10-02,0
10474,280,2002-11-08,1
10474,308,2002-12-15,1
10474,261,2003-02-02,1
10637,365,2006-05-09,1
10637,534,2006-06-13,1
10637,558,2006-06-30,1
10637,593,2006-08-11,0
10637,525,2006-09-19,1
10637,370,2006-11-07,0
10805,515,2012-04-23,1
10805,656,2012-05-23,1
10805,350,2012-06-10,0
10805,446,2012-06-26,0
10805,366,2012-07-20,0
10805,408,2012-08-30,1
10805,642,2012-10-13,1
10805,501,2012-11-23,1
10103,957,2004-02-26,0
10103,970,2004-04-07,0
10103,820,2004-04-18,0
10103,913,2004-05-13,1
10103,686,2004-06-15,1
10103,1117,2004-07-25,1
10103,1030,2004-08-13,1
10875,1081,2014-12-09,0
10875,1197,2014-12-22,1
10875,862,2015-01-01,0
10875,1201,2015-01-31,0
10875,1371,2015-03-21,0
10875,1352,2015-05-08,1
10875,1460,2015-06-26,0
10875,768,2015-08-13,1
10875,1490,2015-09-19,0
11301,796,2000-03-30,0
11301,1166,2000-04-28,0
11301,1011,2000-05-18,1
11301,1363,2000-06-01,0
11301,1321,2000-07-17,1
11301,1119,2000-07-29,1
11301,880,2000-08-11,0
11129,331,2010-09-11,1
11129,372,2010-10-08,1
11129,297,2010-10-20,1
11129,481,2010-11-06,0
11129,344,2010-12-06,0
11129,333,2010-12-28,1
11129,440,2011-01-21,0
10963,1672,2002-02-01,0
10963,2442,2002-03-09,0
10963,2110,2002-04-23,0
10963,1766,2002-06-05,0
10963,1926,2002-07-21,1
10963,2425,2002-08-16,0
10963,1585,2002-09-06,0
10963,1495,2002-10-24,0
10665,212,2008-05-21,1
10665,168,2008-06-18,0
10665,177,2008-07-22,0
10665,201,2008-08-22,0
10665,227,2008-09-05,0
11183,621,2012-01-29,0
11183,396,2012-03-06,1
11183,645,2012-04-21,1
11183,693,2012-05-09,1
11183,553,2012-06-10,1
10868,1110,2003-03-26,1
10868,825,2003-05-07,0
10868,1036,2003-05-29,1
10868,787,2003-07-15,0
10868,696,2003-08-08,1
10868,762,2003-08-24,1
10868,897,2003-09-25,1
10868,1007,2003-10-21,1
10699,200,2004-10-29,1
10699,153,2004-11-19,1
10699,210,2004-12-06,0
10699,178,2004-12-28,0
10699,116,2005-02-08,1
10699,133,2005-03-24,0
10699,127,2005-04-13,0
10949,2239,2001-01-19,1
10949,1716,2001-03-03,0
10949,2234,2001-03-19,1
10949,1317,2001-05-06,0
10949,2129,2001-06-03,1
10949,1320,2001-06-13,0
10949,1724,2001-07-11,1
10949,1840,2001-08-05,1
11746,1586,2004-01-23,1
11746,2386,2004-03-09,1
11746,2086,2004-03-24,0
11746,1722,2004-04-13,0
11746,1514,2004-05-03,1
10029,259,2010-02-25,0
10029,241,2010-03-12,0
10029,256,2010-04-05,1
10029,241,2010-05-18,1
10029,161,2010-06-21,1
10029,167,2010-07-11,0
10029,192,2010-08-13,1
10620,265,2000-07-14,0
10620,364,2000-08-27,1
10620,340,2000-10-01,1
10620,325,2000-11-13,1
10620,286,2000-12-10,1
10620,363,2001-01-06,0
10620,283,2001-02-24,0
10620,372,2001-03-09,0
11630,1046,2009-06-02,0
11630,1405,2009-06-24,1
11630,786,2009-07-18,1
11630,971,2009-09-01,0
11630,777,2009-09-11,1
11630,1440,2009-09-30,1
11630,1394,2009-10-31,0
11140,2134,2003-07-20,0
11140,1621,2003-08-24,0
11140,1877,2003-09-20,1
11140,1458,2003-10-13,0
11140,2145,2003-11-30,0
11140,1435,2003-12-29,0
10734,1397,2014-11-03,0
10734,1296,2014-12-06,0
10734,1644,2015-01-14,0
10734,2225,2015-01-29,1
10734,2032,2015-02-11,0
11894,1098,2002-04-07,0
11894,876,2002-05-13,0
11894,556,2002-06-09,0
11894,713,2002-06-30,0
11894,731,2002-07-19,1
11894,1035,2002-08-29,0
11894,926,2002-10-16,1
11894,1026,2002-11-19,0
11905,249,2013-09-21,1
11905,281,2013-10-31,0
11905,285,2013-12-10,0
11905,172,2014-01-13,1
11905,205,2014-02-10,0
11905,158,2014-03-08,0
11905,169,2014-03-28,0
10188,125,2000-06-30,0
10188,92,2000-08-16,0
10188,116,2000-08-30,1
10188,72,2000-09-11,1
10188,140,2000-10-05,0
10188,133,2000-11-09,0
10188,102,2000-12-02,1
10188,140,2001-01-08,1
10188,91,2001-02-13,1
11777,1238,2001-05-18,1
11777,1333,2001-06-11,0
11777,1366,2001-06-29,0
11777,1151,2001-07-13,1
11777,911,2001-08-11,0
11777,1557,2001-09-13,1
11525,1374,2003-05-21,0
11525,940,2003-06-27,1
11525,1232,2003-08-01,1
11525,866,2003-08-23,1
11525,1112,2003-09-06,0
11525,794,2003-10-10,0
11525,990,2003-11-12,1
11525,731,2003-11-25,0
11736,1002,2005-07-25,0
11736,1475,2005-09-06,0
11736,1484,2005-09-23,0
11736,1062,2005-10-25,1
11736,1519,2005-12-01,1
11736,1361,2006-01-19,0
11736,989,2006-02-19,0
10749,1522,2006-12-15,0
10749,2551,2007-01-28,0
10749,1998,2007-02-22,1
10749,1898,2007-03-30,1
10749,1367,2007-05-02,1
10749,1383,2007-06-08,0
10749,1517,2007-07-02,0
10749,1377,2007-08-19,0
10749,1536,2007-10-01,1
10289,1713,2008-02-09,0
10289,2558,2008-03-21,1
10289,1971,2008-04-20,0
10289,2083,2008-05-02,1
10289,2554,2008-05-15,0
10090,2096,2009-01-24,0
10090,1161,2009-02-14,1
10090,1497,2009-03-20,1
10090,2055,2009-04-30,1
10090,1965,2009-05-12,1
10090,1946,2009-05-31,0
10090,1269,2009-07-12,1
11483,472,2001-10-17,0
11483,474,2001-11-04,1
11483,616,2001-11-29,1
11483,600,2001-12-20,1
11483,676,2002-01-03,1
11483,582,2002-02-02,1
11483,727,2002-03-02,1
11483,768,2002-03-14,0
11483,688,2002-04-05,1
10678,1846,2014-11-03,0
10678,1345,2014-11-20,1
10678,1937,2014-12-19,0
10678,1535,2015-01-01,1
10678,1663,2015-01-22,1
10678,1505,2015-02-27,1
10976,409,2008-04-03,1
10976,541,2008-04-24,0
10976,428,2008-06-07,0
10976,476,2008-06-27,1
10976,339,2008-08-14,0
10976,392,2008-10-02,0
10976,529,2008-11-02,0
11126,387,2003-03-22,0
11126,249,2003-04-07,1
11126,325,2003-04-18,0
11126,381,2003-05-06,1
11126,223,2003-06-13,0
11126,262,2003-07-26,1
11126,319,2003-09-06,1
11126,274,2003-09-26,1
11126,331,2003-10-07,0
10962,1548,2003-04-17,0
10962,1408,2003-05-28,0
10962,1352,2003-06-22,0
10962,1020,2003-07-25,1
10962,1511,2003-09-11,1
10962,1614,2003-10-09,1
10205,797,2014-01-02,1
10205,647,2014-02-17,1
10205,743,2014-03-13,0
10205,570,2014-04-27,1
10205,453,2014-05-07,0
10205,688,2014-06-13,1
10205,864,2014-07-30,1
10393,1663,2004-09-22,1
10393,1475,2004-10-18,0
10393,1496,2004-12-03,1
10393,1834,2004-12-21,1
10393,1485,2005-01-30,1
11159,989,2012-03-22,1
11159,689,2012-05-07,0
11159,599,2012-05-29,0
11159,726,2012-06-16,1
11159,926,2012-07-06,0
11159,672,2012-08-23,1
11159,1043,2012-10-03,1
11159,1166,2012-10-30,0
11704,1254,2003-10-28,0
11704,1379,2003-12-01,1
11704,1962,2003-12-12,0
11704,1780,2004-01-09,1
11704,1796,2004-01-19,0
11704,1831,2004-02-01,1
11704,1705,2004-02-22,1
11704,1328,2004-04-08,0
11390,1956,2014-12-10,0
11390,1518,2015-01-01,1
11390,1336,2015-02-16,0
